mention_uid,repo_name,pr_number,mention_id,user_login,is_bot_like,speaker_role,mention_location,mention_time,timing_phase,mention_order_label,heuristic_function_label,mention_body,llm_primary_label,llm_secondary_label,llm_confidence,llm_contains_multiple_functions,llm_rationale
HungLo2020/MattMC#334:issue_comment:3702973736,HungLo2020/MattMC,334,3702973736,HungLo2020,False,other_commenter,issue_comment,2025-12-31T22:23:12Z,late,middle,Suggestion,"@copilot good work, now can you check if ""tiny-mappings-parser"" is needed and or used anywhere and come up with a plan to remove it if possible?",,,,,
HungLo2020/MattMC#334:issue_comment:3702976703,HungLo2020/MattMC,334,3702976703,HungLo2020,False,other_commenter,issue_comment,2025-12-31T22:27:20Z,late,middle,Suggestion,@copilot good work. i want you to implement this completely and thoroughly. once your done i want you to inspect library/deps/ and remove the dependency jars that are no longer used/needed in my project.,,,,,
JakeDot/cgeo#137:issue_comment:3702584335,JakeDot/cgeo,137,3702584335,JakeDot,False,other_commenter,issue_comment,2025-12-31T17:43:22Z,early,first,Suggestion,"@copilot make the button text shorter, it is unreadable",,,,,
JakeDot/cgeo#137:issue_comment:3702624368,JakeDot/cgeo,137,3702624368,JakeDot,False,other_commenter,issue_comment,2025-12-31T18:04:17Z,early,middle,Suggestion,"@copilot the issue with the unreadable text was not caused by string length, it is a layout problem. Please fix this. See attached screenshot.


<img width=""1080"" height=""2340"" alt=""Screenshot_20251231_190154_cgeo"" src=""https://github.com/user-attachments/assets/d1e15142-e901-443b-adb5-4dddf09278f6"" />",,,,,
JakeDot/cgeo#137:issue_comment:3702645812,JakeDot/cgeo,137,3702645812,JakeDot,False,other_commenter,issue_comment,2025-12-31T18:16:03Z,early,middle,Suggestion,"@copilot perfect, now remove the apk from the commit",,,,,
JakeDot/cgeo#137:issue_comment:3702964068,JakeDot/cgeo,137,3702964068,JakeDot,False,other_commenter,issue_comment,2025-12-31T22:11:08Z,early,middle,Suggestion,@copilot please rebase this PR on cgeo/cgeo:master,,,,,
Jayc82/Orion#1:issue_comment:3701729412,Jayc82/Orion,1,3701729412,Jayc82,False,other_commenter,issue_comment,2025-12-31T08:30:52Z,early,first,Suggestion,@copilot Ok,,,,,
Jayc82/Orion#1:issue_comment:3701733810,Jayc82/Orion,1,3701733810,Jayc82,False,other_commenter,issue_comment,2025-12-31T08:33:37Z,early,middle,Suggestion,@copilot What's our next steps,,,,,
Jayc82/Orion#1:issue_comment:3701740884,Jayc82/Orion,1,3701740884,Jayc82,False,other_commenter,issue_comment,2025-12-31T08:38:40Z,early,middle,Suggestion,@copilot Ok proceed,,,,,
Jayc82/Orion#1:issue_comment:3701752111,Jayc82/Orion,1,3701752111,Jayc82,False,other_commenter,issue_comment,2025-12-31T08:46:01Z,early,middle,Suggestion,@copilot Implement Issue #1,,,,,
Jayc82/Orion#1:issue_comment:3701780311,Jayc82/Orion,1,3701780311,Jayc82,False,other_commenter,issue_comment,2025-12-31T09:00:21Z,early,middle,Suggestion,@copilot Well how about we break the 2000+ lines of complex code into parts so we can write it in sections,,,,,
Jayc82/Orion#1:issue_comment:3701791516,Jayc82/Orion,1,3701791516,Jayc82,False,other_commenter,issue_comment,2025-12-31T09:07:55Z,early,middle,Suggestion,@copilot B,,,,,
Jayc82/Orion#1:issue_comment:3701803316,Jayc82/Orion,1,3701803316,Jayc82,False,other_commenter,issue_comment,2025-12-31T09:14:40Z,early,middle,Suggestion,@copilot Save everything,,,,,
Jayc82/Orion#1:issue_comment:3702953831,Jayc82/Orion,1,3702953831,Jayc82,False,other_commenter,issue_comment,2025-12-31T22:00:15Z,early,middle,Suggestion,@copilot Moving forward let's do the next phase,,,,,
Jayc82/Orion#1:issue_comment:3702955985,Jayc82/Orion,1,3702955985,Jayc82,False,other_commenter,issue_comment,2025-12-31T22:02:38Z,early,middle,Suggestion,@copilot Follow Frontier Integration (Recommended) Implement the guide from docs/FRONTIER_INTEGRATION.md to get a working Orion node with EVM support. This involves cloning the Frontier template and customizing it for Orion.,,,,,
Jayc82/Orion#1:issue_comment:3702967187,Jayc82/Orion,1,3702967187,Jayc82,False,other_commenter,issue_comment,2025-12-31T22:14:43Z,early,middle,Suggestion,@copilot 1,,,,,
Jayc82/Orion#1:issue_comment:3702973750,Jayc82/Orion,1,3702973750,Jayc82,False,other_commenter,issue_comment,2025-12-31T22:23:12Z,early,middle,Suggestion,@copilot What else needs done?,,,,,
Jayc82/Orion#1:issue_comment:3702976944,Jayc82/Orion,1,3702976944,Jayc82,False,other_commenter,issue_comment,2025-12-31T22:27:45Z,early,middle,Suggestion,@copilot C,,,,,
Jayc82/Orion#1:issue_comment:3702992162,Jayc82/Orion,1,3702992162,Jayc82,False,other_commenter,issue_comment,2025-12-31T22:49:12Z,early,middle,Suggestion,@copilot So what do i need to depoly this coin,,,,,
Jayc82/Orion#1:issue_comment:3702995976,Jayc82/Orion,1,3702995976,Jayc82,False,other_commenter,issue_comment,2025-12-31T22:54:35Z,early,middle,Suggestion,@copilot Let's do issue #3,,,,,
Jayc82/Orion#1:issue_comment:3703008335,Jayc82/Orion,1,3703008335,Jayc82,False,other_commenter,issue_comment,2025-12-31T23:04:14Z,middle,middle,Suggestion,@copilot Now let's enhance security,,,,,
Jayc82/Orion#1:issue_comment:3703027461,Jayc82/Orion,1,3703027461,Jayc82,False,other_commenter,issue_comment,2025-12-31T23:17:58Z,middle,middle,Suggestion,"@copilot Let's do a full test of everything, let make sure we're not missing anything and that every part of this coin is top tier standing above all the rest",,,,,
Jayc82/Orion#1:issue_comment:3703052585,Jayc82/Orion,1,3703052585,Jayc82,False,other_commenter,issue_comment,2025-12-31T23:37:28Z,middle,middle,Suggestion,@copilot Is there anything I've overlooked anything else that's important for the structure and integrity of this blochchain,,,,,
Jayc82/Orion#1:issue_comment:3703055490,Jayc82/Orion,1,3703055490,Jayc82,False,other_commenter,issue_comment,2025-12-31T23:41:36Z,middle,middle,Suggestion,@copilot Proceed with extended testnet and professional audit.,,,,,
Jayc82/Orion#1:issue_comment:3703058621,Jayc82/Orion,1,3703058621,Jayc82,False,other_commenter,issue_comment,2025-12-31T23:45:36Z,middle,middle,Suggestion,@copilot Let's write the white paper,,,,,
Jayc82/Orion#1:issue_comment:3703068158,Jayc82/Orion,1,3703068158,Jayc82,False,other_commenter,issue_comment,2025-12-31T23:57:03Z,middle,middle,Suggestion,@copilot I wanted to stay close to a bitcoin styled security,,,,,
Jayc82/Orion#1:issue_comment:3703074867,Jayc82/Orion,1,3703074867,Jayc82,False,other_commenter,issue_comment,2026-01-01T00:03:57Z,middle,middle,Suggestion,@copilot 2,,,,,
Jayc82/Orion#1:issue_comment:3703082884,Jayc82/Orion,1,3703082884,Jayc82,False,other_commenter,issue_comment,2026-01-01T00:11:58Z,middle,middle,Suggestion,@copilot Give me a copy and paste version of the White Paper!,,,,,
Jayc82/Orion#1:issue_comment:3703093544,Jayc82/Orion,1,3703093544,Jayc82,False,other_commenter,issue_comment,2026-01-01T00:21:40Z,middle,middle,Suggestion,@copilot Save all changes,,,,,
Jayc82/Orion#1:issue_comment:3703157049,Jayc82/Orion,1,3703157049,Jayc82,False,other_commenter,issue_comment,2026-01-01T01:52:22Z,middle,middle,Suggestion,@copilot let's check for errors,,,,,
Jayc82/Orion#1:issue_comment:3703167022,Jayc82/Orion,1,3703167022,Jayc82,False,other_commenter,issue_comment,2026-01-01T02:09:27Z,middle,middle,Suggestion,@copilot did errors pop up,,,,,
Jayc82/Orion#1:issue_comment:3703183979,Jayc82/Orion,1,3703183979,Jayc82,False,other_commenter,issue_comment,2026-01-01T02:30:40Z,middle,middle,Suggestion,@copilot why do i keep getting this vulncheck error,,,,,
Jayc82/Orion#1:issue_comment:3703209554,Jayc82/Orion,1,3703209554,Jayc82,False,other_commenter,issue_comment,2026-01-01T03:18:39Z,middle,middle,Suggestion,@copilot How do i test on metamask,,,,,
Jayc82/Orion#1:issue_comment:3703215948,Jayc82/Orion,1,3703215948,Jayc82,False,other_commenter,issue_comment,2026-01-01T03:28:37Z,middle,middle,Suggestion,@copilot Add Block Explorer URL,,,,,
Jayc82/Orion#1:issue_comment:3703220874,Jayc82/Orion,1,3703220874,Jayc82,False,other_commenter,issue_comment,2026-01-01T03:36:58Z,middle,middle,Suggestion,"@copilot This what MetaMask is saying when I'm trying to add the network! According to our records, this URL does not match a known provider for this chain ID.",,,,,
Jayc82/Orion#1:issue_comment:3703223251,Jayc82/Orion,1,3703223251,Jayc82,False,other_commenter,issue_comment,2026-01-01T03:41:40Z,middle,middle,Suggestion,@copilot Chain Id 1251,,,,,
Jayc82/Orion#1:issue_comment:3703230325,Jayc82/Orion,1,3703230325,Jayc82,False,other_commenter,issue_comment,2026-01-01T03:56:06Z,middle,middle,Suggestion,"@copilot MetaMask is talking about the http://localhost:9933 when it says According to our records, this URL does not match a known provider for this chain ID.",,,,,
Jayc82/Orion#1:issue_comment:3703234476,Jayc82/Orion,1,3703234476,Jayc82,False,other_commenter,issue_comment,2026-01-01T04:02:39Z,middle,middle,Suggestion,"@copilot It won't allow me to save it or continue it won't allow me to do anything beyond put the information in the bar and then it tells me. According to our records, this URL does not match a known provider for this chain ID. And i cannot continue or save nothing!",,,,,
Jayc82/Orion#1:issue_comment:3703239301,Jayc82/Orion,1,3703239301,Jayc82,False,other_commenter,issue_comment,2026-01-01T04:09:22Z,middle,middle,Suggestion,@copilot Automatically add,,,,,
Jayc82/Orion#1:issue_comment:3704491867,Jayc82/Orion,1,3704491867,Jayc82,False,other_commenter,issue_comment,2026-01-02T05:30:42Z,late,middle,Suggestion,@copilot where is the vulncheck located,,,,,
Jebel-Quant/rhiza-tools#13:issue_comment:3702971294,Jebel-Quant/rhiza-tools,13,3702971294,tschm,False,other_commenter,issue_comment,2025-12-31T22:19:56Z,early,first,Suggestion,"@copilot Do ""make fmt""",,,,,
JoA-MoS/garage#189:issue_comment:3702999646,JoA-MoS/garage,189,3702999646,JoA-MoS,False,author,issue_comment,2025-12-31T22:58:30Z,late,last,Explanation,"### Code review

No issues found. Checked for bugs and CLAUDE.md compliance.

🤖 Generated with [Claude Code](https://claude.ai/code)",,,,,
JoA-MoS/garage#190:issue_comment:3703028783,JoA-MoS/garage,190,3703028783,JoA-MoS,False,author,issue_comment,2025-12-31T23:18:12Z,late,last,Explanation,"### Code review

No issues found. Checked for bugs and CLAUDE.md compliance.

🤖 Generated with [Claude Code](https://claude.ai/code)",,,,,
JosunLP/api-faker#2:issue_comment:3702981044,JosunLP/api-faker,2,3702981044,JosunLP,False,reviewer,issue_comment,2025-12-31T22:33:28Z,early,middle,Suggestion,@copilot apply changes based on the comments in [this thread](https://github.com/JosunLP/api-faker/pull/2#pullrequestreview-3621438412),,,,,
JosunLP/api-faker#2:issue_comment:3703056116,JosunLP/api-faker,2,3703056116,JosunLP,False,reviewer,issue_comment,2025-12-31T23:42:27Z,early,middle,Suggestion,@copilot apply changes based on the comments in [this thread](https://github.com/JosunLP/api-faker/pull/2#pullrequestreview-3621530899),,,,,
JosunLP/api-faker#2:issue_comment:3703177771,JosunLP/api-faker,2,3703177771,JosunLP,False,reviewer,issue_comment,2026-01-01T02:19:33Z,early,middle,Suggestion,@copilot apply changes based on the comments in [this thread](https://github.com/JosunLP/api-faker/pull/2#pullrequestreview-3621573025),,,,,
JosunLP/api-faker#2:issue_comment:3703322126,JosunLP/api-faker,2,3703322126,JosunLP,False,reviewer,issue_comment,2026-01-01T06:24:11Z,early,middle,Suggestion,@copilot apply changes based on the comments in [this thread](https://github.com/JosunLP/api-faker/pull/2#pullrequestreview-3621624788),,,,,
JosunLP/api-faker#2:issue_comment:3913381997,JosunLP/api-faker,2,3913381997,JosunLP,False,reviewer,issue_comment,2026-02-17T09:36:11Z,late,middle,Suggestion,@copilot apply changes based on the comments in [this thread](https://github.com/JosunLP/api-faker/pull/2#pullrequestreview-3622815204),,,,,
Kilo-Org/kilocode#4591:issue_comment:3702961376,Kilo-Org/kilocode,4591,3702961376,spiffytech,False,other_commenter,issue_comment,2025-12-31T22:08:30Z,middle,middle,Other,"OpenCode is already doing this, so we can cross-reference their implementation for completeness. 

For example, they do the oauth flow themselves instead of calling out to the Claude CLI.

Several users have also [posted](https://github.com/sst/opencode/issues/1461) independent implementations of the direct API approach.",,,,,
Kilo-Org/kilocode#4591:issue_comment:3703042028,Kilo-Org/kilocode,4591,3703042028,JonasPammer,False,other_commenter,issue_comment,2025-12-31T23:30:19Z,middle,last,Other,"i am pleased this PR tries to introduce it as a seperate selection, instead of deleting claude code (as it can still be saved through a refactor) like [RooCode did](https://github.com/RooCodeInc/Roo-Code/pull/10077)",,,,,
LachlanBWWright/MERN-Mafia#16:issue_comment:3702112554,LachlanBWWright/MERN-Mafia,16,3702112554,LachlanBWWright,False,other_commenter,issue_comment,2025-12-31T12:26:48Z,early,first,Suggestion,"@copilot You experienced a git error, and crashed. This is a new session, so reset the 50 minute timer. For reference, continue with my previous instructions: I would like you to expand on the linting across all three projects using typescript. Update the linters (and all other package) to the latest version, even if this requires moving to new major revisions, and apply the ts-eslint plugin's strict and stylistic rules https://typescript-eslint.io/getting-started Update lint configuration files to the new standards, too. Also use the react linting component too https://react.dev/reference/eslint-plugin-react-hooks Then, run lint and build tests across all three projects, and iterate until all lint and build errors have been fixed. Use the date command at the start of your session. You have up to an hour to complete your work, so do not stop without completing all instructions unless you can verify that at least 50 minutes has passed with another use of the date command",,,,,
LachlanBWWright/MERN-Mafia#16:issue_comment:3702935535,LachlanBWWright/MERN-Mafia,16,3702935535,LachlanBWWright,False,other_commenter,issue_comment,2025-12-31T21:41:04Z,early,middle,Suggestion,"@copilot You experienced another git error. Stars a new session, and make smaller, more frequent commits. Again, start a new 50 minute period",,,,,
LachlanBWWright/MERN-Mafia#16:issue_comment:3702947561,LachlanBWWright/MERN-Mafia,16,3702947561,LachlanBWWright,False,other_commenter,issue_comment,2025-12-31T21:54:09Z,early,middle,Suggestion,"@copilot Every message from me indicates the start of a fresh session. None if your changes have been committed due to the error. I want you to work in reapplying them in small, incremental commits. YOU NEED TO REDO YOUR CHAEGES MADE, DONT TELL ME TO MAKE A NEW PR. Run the date command, and work for another 50 minutes",,,,,
